time =  5.0629E-01  time past bounce =  2.0128E-04  cycle =  5.1050E+03
     Lnue =  1.1087E+53  Lanue =  2.0825E+47  Lmutau =  5.8113E+46
    1 4.00000E+03 1.02892E+31 3.57288E+29 3.34237E+30
    2 5.03969E+03 1.86857E+31 5.36898E+29 5.12286E+30
    3 6.34961E+03 3.45986E+31 7.67116E+29 7.57408E+30
    4 8.00000E+03 6.19380E+31 9.95864E+29 1.05817E+31
    5 1.00794E+04 9.40610E+31 1.12090E+30 1.40198E+31
    6 1.26992E+04 1.01614E+32 9.76198E+29 1.74284E+31
    7 1.60000E+04 6.56447E+31 5.57565E+29 1.96871E+31
    8 2.01587E+04 2.07449E+31 2.19198E+29 2.00772E+31
    9 2.53984E+04 3.86482E+30 6.76065E+28 1.23616E+31
   10 3.20000E+04 4.65224E+29 1.53589E+28 4.28886E+30
   11 4.03175E+04 3.23002E+28 2.37379E+27 1.13009E+30
   12 5.07969E+04 1.12109E+27 2.25812E+26 2.10539E+29
   13 6.40000E+04 1.62445E+25 1.16545E+25 2.53434E+28
   14 8.06350E+04 7.83058E+22 2.78390E+23 1.75958E+27
   15 1.01594E+05 9.43336E+19 2.51921E+21 6.10723E+25
   16 1.28000E+05 4.86069E+16 6.71051E+18 8.84931E+23
   17 1.61270E+05 5.55799E+14 3.82893E+15 4.26576E+21
   18 2.03187E+05 1.06529E+11 3.13544E+11 5.13888E+18
   19 2.56000E+05 5.95618E+05 2.22474E+06 1.07894E+15
   20 3.22540E+05 8.11733E-01 7.24305E-01 2.50709E+10
   21 4.06375E+05 7.28778E-01 4.85694E-09 3.63843E+04


time =  5.0970E-01  time past bounce =  3.6062E-03  cycle =  5.5980E+03
     Lnue =  5.2787E+53  Lanue =  6.4672E+51  Lmutau =  1.7691E+53
    j      g           f           h           hm
    1 4.00000E+03 1.07799E+31 3.81605E+29 3.24408E+30
    2 5.03969E+03 1.92806E+31 5.74682E+29 4.94884E+30
    3 6.34961E+03 3.49294E+31 8.20610E+29 7.26248E+30
    4 8.00000E+03 6.10756E+31 1.05559E+30 1.00530E+31
    5 1.00794E+04 9.18333E+31 1.16501E+30 1.32495E+31
    6 1.26992E+04 1.00141E+32 9.95083E+29 1.65884E+31
    7 1.60000E+04 6.68454E+31 5.69563E+29 1.91230E+31
    8 2.01587E+04 2.24782E+31 2.23915E+29 2.02021E+31
    9 2.53984E+04 4.18774E+30 6.90614E+28 1.32913E+31
   10 3.20000E+04 5.04095E+29 1.56895E+28 4.61139E+30
   11 4.03175E+04 3.49990E+28 2.42487E+27 1.21508E+30
   12 5.07969E+04 1.21477E+27 2.30672E+26 2.26372E+29
   13 6.40000E+04 1.76018E+25 1.19053E+25 2.72493E+28
   14 8.06350E+04 8.48486E+22 2.84381E+23 1.89190E+27
   15 1.01594E+05 1.02216E+20 2.57342E+21 6.56651E+25
   16 1.28000E+05 4.50756E+16 6.85492E+18 9.51480E+23
   17 1.61270E+05 4.98899E+14 3.91132E+15 4.58655E+21
   18 2.03187E+05 8.99301E+10 3.20291E+11 5.52533E+18
   19 2.56000E+05 4.53784E+05 2.27261E+06 1.16008E+15
   20 3.22540E+05 8.12548E-01 7.39892E-01 2.69563E+10
   21 4.06375E+05 7.31923E-01 4.96146E-09 3.91205E+04


time =  5.0989E-01  time past bounce =  3.8017E-03  cycle =  5.6240E+03
     Lnue =  5.1242E+53  Lanue =  6.6217E+51  Lmutau =  1.6904E+53
    j      g           f           h           hm
    1 4.00000E+03 9.88638E+30 3.53849E+29 2.81840E+30
    2 5.03969E+03 1.75313E+31 5.34768E+29 4.29194E+30
    3 6.34961E+03 3.13947E+31 7.66475E+29 6.27964E+30
    4 8.00000E+03 5.40760E+31 9.86634E+29 8.65355E+30
    5 1.00794E+04 8.04492E+31 1.08200E+30 1.13487E+31
    6 1.26992E+04 8.74364E+31 9.13683E+29 1.41959E+31
    7 1.60000E+04 5.86998E+31 5.20069E+29 1.64255E+31
    8 2.01587E+04 2.00196E+31 2.04457E+29 1.75059E+31
    9 2.53984E+04 3.72970E+30 6.30600E+28 1.17900E+31
   10 3.20000E+04 4.48959E+29 1.43261E+28 4.09054E+30
   11 4.03175E+04 3.11710E+28 2.21415E+27 1.07783E+30
   12 5.07969E+04 1.08190E+27 2.10626E+26 2.00803E+29
   13 6.40000E+04 1.56766E+25 1.08707E+25 2.41715E+28
   14 8.06350E+04 7.55681E+22 2.59669E+23 1.67821E+27
   15 1.01594E+05 9.10356E+19 2.34980E+21 5.82482E+25
   16 1.28000E+05 7.01466E+16 6.25923E+18 8.44010E+23
   17 1.61270E+05 9.99606E+14 3.57143E+15 4.06850E+21
   18 2.03187E+05 2.61567E+11 2.92458E+11 4.90124E+18
   19 2.56000E+05 2.37304E+06 2.07513E+06 1.02905E+15
   20 3.22540E+05 9.02940E-01 6.75596E-01 2.39116E+10
   21 4.06375E+05 7.54177E-01 4.53031E-09 3.47018E+04


time =  5.1009E-01  time past bounce =  4.0046E-03  cycle =  5.6510E+03
     Lnue =  4.9429E+53  Lanue =  6.8850E+51  Lmutau =  1.5678E+53
    j      g           f           h           hm
    1 4.00000E+03 1.02228E+31 3.70497E+29 2.68618E+30
    2 5.03969E+03 1.79275E+31 5.62124E+29 4.08178E+30
    3 6.34961E+03 3.16499E+31 8.10891E+29 5.95473E+30
    4 8.00000E+03 5.34712E+31 1.05042E+30 8.16874E+30
    5 1.00794E+04 7.84035E+31 1.15317E+30 1.06474E+31
    6 1.26992E+04 8.48791E+31 9.67843E+29 1.32909E+31
    7 1.60000E+04 5.76483E+31 5.51210E+29 1.54503E+31
    8 2.01587E+04 2.02317E+31 2.16699E+29 1.66785E+31
    9 2.53984E+04 3.76922E+30 6.68360E+28 1.16709E+31
   10 3.20000E+04 4.53716E+29 1.51839E+28 4.04922E+30
   11 4.03175E+04 3.15013E+28 2.34673E+27 1.06695E+30
   12 5.07969E+04 1.09336E+27 2.23239E+26 1.98775E+29
   13 6.40000E+04 1.58427E+25 1.15217E+25 2.39273E+28
   14 8.06350E+04 7.63689E+22 2.75217E+23 1.66126E+27
   15 1.01594E+05 9.20003E+19 2.49050E+21 5.76599E+25
   16 1.28000E+05 6.59905E+16 6.63403E+18 8.35485E+23
   17 1.61270E+05 9.16895E+14 3.78529E+15 4.02740E+21
   18 2.03187E+05 2.28734E+11 3.09970E+11 4.85174E+18
   19 2.56000E+05 1.92442E+06 2.19938E+06 1.01865E+15
   20 3.22540E+05 8.81846E-01 7.16050E-01 2.36701E+10
   21 4.06375E+05 7.55612E-01 4.80158E-09 3.43513E+04


time =  5.1029E-01  time past bounce =  4.2000E-03  cycle =  5.6770E+03
     Lnue =  4.7473E+53  Lanue =  7.0105E+51  Lmutau =  1.4393E+53
    j      g           f           h           hm
    1 4.00000E+03 1.05467E+31 3.85038E+29 2.56266E+30
    2 5.03969E+03 1.82900E+31 5.83238E+29 3.87989E+30
    3 6.34961E+03 3.18792E+31 8.42762E+29 5.64451E+30
    4 8.00000E+03 5.29953E+31 1.09581E+30 7.71976E+30
    5 1.00794E+04 7.66204E+31 1.20649E+30 1.00148E+31
    6 1.26992E+04 8.23039E+31 1.01138E+30 1.24418E+31
    7 1.60000E+04 5.62121E+31 5.77592E+29 1.44406E+31
    8 2.01587E+04 2.01905E+31 2.27071E+29 1.56389E+31
    9 2.53984E+04 3.76155E+30 7.00348E+28 1.12197E+31
   10 3.20000E+04 4.52792E+29 1.59106E+28 3.89265E+30
   11 4.03175E+04 3.14371E+28 2.45905E+27 1.02569E+30
   12 5.07969E+04 1.09114E+27 2.33923E+26 1.91089E+29
   13 6.40000E+04 1.58104E+25 1.20731E+25 2.30021E+28
   14 8.06350E+04 7.62134E+22 2.88390E+23 1.59703E+27
   15 1.01594E+05 9.18129E+19 2.60970E+21 5.54304E+25
   16 1.28000E+05 6.22658E+16 6.95154E+18 8.03180E+23
   17 1.61270E+05 8.44507E+14 3.96646E+15 3.87168E+21
   18 2.03187E+05 2.01411E+11 3.24806E+11 4.66414E+18
   19 2.56000E+05 1.58058E+06 2.30465E+06 9.79267E+14
   20 3.22540E+05 8.67584E-01 7.50321E-01 2.27549E+10
   21 4.06375E+05 7.56471E-01 5.03139E-09 3.30231E+04


time =  5.1049E-01  time past bounce =  4.4029E-03  cycle =  5.7040E+03
     Lnue =  4.4758E+53  Lanue =  6.9964E+51  Lmutau =  1.3087E+53
    j      g           f           h           hm
    1 4.00000E+03 1.08792E+31 4.00594E+29 2.45063E+30
    2 5.03969E+03 1.86563E+31 6.03469E+29 3.69221E+30
    3 6.34961E+03 3.21195E+31 8.69434E+29 5.35478E+30
    4 8.00000E+03 5.25390E+31 1.12830E+30 7.30230E+30
    5 1.00794E+04 7.45690E+31 1.23839E+30 9.43261E+30
    6 1.26992E+04 7.87205E+31 1.03341E+30 1.16396E+31
    7 1.60000E+04 5.35337E+31 5.89096E+29 1.34253E+31
    8 2.01587E+04 1.95609E+31 2.31594E+29 1.44738E+31
    9 2.53984E+04 3.64424E+30 7.14298E+28 1.05422E+31
   10 3.20000E+04 4.38671E+29 1.62275E+28 3.65760E+30
   11 4.03175E+04 3.04567E+28 2.50803E+27 9.63758E+29
   12 5.07969E+04 1.05711E+27 2.38582E+26 1.79550E+29
   13 6.40000E+04 1.53174E+25 1.23136E+25 2.16132E+28
   14 8.06350E+04 7.38366E+22 2.94134E+23 1.50059E+27
   15 1.01594E+05 8.89496E+19 2.66168E+21 5.20833E+25
   16 1.28000E+05 5.85692E+16 7.09001E+18 7.54681E+23
   17 1.61270E+05 7.74324E+14 4.04546E+15 3.63790E+21
   18 2.03187E+05 1.76236E+11 3.31275E+11 4.38250E+18
   19 2.56000E+05 1.28780E+06 2.35055E+06 9.20135E+14
   20 3.22540E+05 8.56473E-01 7.65266E-01 2.13808E+10
   21 4.06375E+05 7.56804E-01 5.13161E-09 3.10290E+04


time =  5.1070E-01  time past bounce =  4.6058E-03  cycle =  5.7310E+03
     Lnue =  4.1489E+53  Lanue =  6.9341E+51  Lmutau =  1.1906E+53
    j      g           f           h           hm
    1 4.00000E+03 1.11795E+31 4.18551E+29 2.35654E+30
    2 5.03969E+03 1.89993E+31 6.27112E+29 3.53735E+30
    3 6.34961E+03 3.23809E+31 8.99543E+29 5.11700E+30
    4 8.00000E+03 5.21234E+31 1.16033E+30 6.95762E+30
    5 1.00794E+04 7.21707E+31 1.26127E+30 8.95718E+30
    6 1.26992E+04 7.40501E+31 1.04124E+30 1.09689E+31
    7 1.60000E+04 4.95623E+31 5.87373E+29 1.25267E+31
    8 2.01587E+04 1.82421E+31 2.30916E+29 1.33427E+31
    9 2.53984E+04 3.39854E+30 7.12208E+28 9.77138E+30
   10 3.20000E+04 4.09096E+29 1.61800E+28 3.39018E+30
   11 4.03175E+04 2.84033E+28 2.50069E+27 8.93293E+29
   12 5.07969E+04 9.85838E+26 2.37884E+26 1.66423E+29
   13 6.40000E+04 1.42847E+25 1.22775E+25 2.00330E+28
   14 8.06350E+04 6.88585E+22 2.93273E+23 1.39088E+27
   15 1.01594E+05 8.29526E+19 2.65389E+21 4.82753E+25
   16 1.28000E+05 5.50445E+16 7.06926E+18 6.99503E+23
   17 1.61270E+05 7.09165E+14 4.03362E+15 3.37191E+21
   18 2.03187E+05 1.54055E+11 3.30306E+11 4.06208E+18
   19 2.56000E+05 1.04925E+06 2.34368E+06 8.52860E+14
   20 3.22540E+05 8.47919E-01 7.63027E-01 1.98176E+10
   21 4.06375E+05 7.56809E-01 5.11659E-09 2.87604E+04


time =  5.1089E-01  time past bounce =  4.8010E-03  cycle =  5.7570E+03
     Lnue =  3.8141E+53  Lanue =  6.9125E+51  Lmutau =  1.0926E+53
    j      g           f           h           hm
    1 4.00000E+03 1.14238E+31 4.39251E+29 2.28048E+30
    2 5.03969E+03 1.92964E+31 6.56209E+29 3.42000E+30
    3 6.34961E+03 3.26461E+31 9.38598E+29 4.93974E+30
    4 8.00000E+03 5.17629E+31 1.20264E+30 6.69885E+30
    5 1.00794E+04 6.96375E+31 1.29160E+30 8.60775E+30
    6 1.26992E+04 6.89432E+31 1.05069E+30 1.04658E+31
    7 1.60000E+04 4.50016E+31 5.82132E+29 1.18102E+31
    8 2.01587E+04 1.65183E+31 2.28856E+29 1.23581E+31
    9 2.53984E+04 3.07739E+30 7.05854E+28 9.02662E+30
   10 3.20000E+04 3.70438E+29 1.60357E+28 3.13178E+30
   11 4.03175E+04 2.57193E+28 2.47838E+27 8.25208E+29
   12 5.07969E+04 8.92679E+26 2.35762E+26 1.53738E+29
   13 6.40000E+04 1.29348E+25 1.21680E+25 1.85061E+28
   14 8.06350E+04 6.23516E+22 2.90657E+23 1.28487E+27
   15 1.01594E+05 7.51138E+19 2.63021E+21 4.45958E+25
   16 1.28000E+05 5.18034E+16 7.00619E+18 6.46188E+23
   17 1.61270E+05 6.50978E+14 3.99764E+15 3.11491E+21
   18 2.03187E+05 1.35221E+11 3.27359E+11 3.75247E+18
   19 2.56000E+05 8.61122E+05 2.32276E+06 7.87856E+14
   20 3.22540E+05 8.41807E-01 7.56219E-01 1.83071E+10
   21 4.06375E+05 7.57347E-01 5.07094E-09 2.65683E+04


time =  5.1109E-01  time past bounce =  5.0037E-03  cycle =  5.7840E+03
     Lnue =  3.5637E+53  Lanue =  6.9087E+51  Lmutau =  1.0344E+53
    j      g           f           h           hm
    1 4.00000E+03 1.02007E+31 4.01626E+29 1.97067E+30
    2 5.03969E+03 1.71756E+31 5.99657E+29 2.95677E+30
    3 6.34961E+03 2.89334E+31 8.57012E+29 4.26713E+30
    4 8.00000E+03 4.53855E+31 1.09329E+30 5.77592E+30
    5 1.00794E+04 5.96860E+31 1.16404E+30 7.40988E+30
    6 1.26992E+04 5.73653E+31 9.35022E+29 8.96706E+30
    7 1.60000E+04 3.65161E+31 5.08361E+29 1.00323E+31
    8 2.01587E+04 1.32111E+31 1.99854E+29 1.03509E+31
    9 2.53984E+04 2.46125E+30 6.16404E+28 7.48360E+30
   10 3.20000E+04 2.96271E+29 1.40036E+28 2.59643E+30
   11 4.03175E+04 2.05699E+28 2.16431E+27 6.84145E+29
   12 5.07969E+04 7.13952E+26 2.05885E+26 1.27458E+29
   13 6.40000E+04 1.03451E+25 1.06260E+25 1.53426E+28
   14 8.06350E+04 4.98679E+22 2.53823E+23 1.06523E+27
   15 1.01594E+05 6.00750E+19 2.29690E+21 3.69725E+25
   16 1.28000E+05 7.90997E+16 6.11833E+18 5.35727E+23
   17 1.61270E+05 1.27378E+15 3.49104E+15 2.58244E+21
   18 2.03187E+05 3.82133E+11 2.85874E+11 3.11102E+18
   19 2.56000E+05 4.34272E+06 2.02841E+06 6.53179E+14
   20 3.22540E+05 1.15727E+00 6.60387E-01 1.51777E+10
   21 4.06375E+05 7.74437E-01 4.42833E-09 2.20267E+04


time =  5.1130E-01  time past bounce =  5.2062E-03  cycle =  5.8110E+03
     Lnue =  3.2502E+53  Lanue =  7.0190E+51  Lmutau =  9.5942E+52
    j      g           f           h           hm
    1 4.00000E+03 1.03367E+31 4.24583E+29 1.92329E+30
    2 5.03969E+03 1.73469E+31 6.34270E+29 2.88845E+30
    3 6.34961E+03 2.90813E+31 9.06816E+29 4.16439E+30
    4 8.00000E+03 4.49962E+31 1.15291E+30 5.62369E+30
    5 1.00794E+04 5.72575E+31 1.21647E+30 7.19544E+30
    6 1.26992E+04 5.26928E+31 9.63253E+29 8.65389E+30
    7 1.60000E+04 3.22920E+31 5.11320E+29 9.56171E+30
    8 2.01587E+04 1.14928E+31 2.01017E+29 9.65015E+30
    9 2.53984E+04 2.14113E+30 6.19992E+28 6.89819E+30
   10 3.20000E+04 2.57736E+29 1.40851E+28 2.39332E+30
   11 4.03175E+04 1.78945E+28 2.17691E+27 6.30628E+29
   12 5.07969E+04 6.21092E+26 2.07083E+26 1.17487E+29
   13 6.40000E+04 8.99956E+24 1.06879E+25 1.41424E+28
   14 8.06350E+04 4.33819E+22 2.55300E+23 9.81900E+26
   15 1.01594E+05 5.22614E+19 2.31027E+21 3.40803E+25
   16 1.28000E+05 7.44614E+16 6.15394E+18 4.93820E+23
   17 1.61270E+05 1.17106E+15 3.51135E+15 2.38043E+21
   18 2.03187E+05 3.36673E+11 2.87538E+11 2.86766E+18
   19 2.56000E+05 3.59234E+06 2.04022E+06 6.02084E+14
   20 3.22540E+05 9.71301E-01 6.64231E-01 1.39904E+10
   21 4.06375E+05 7.73709E-01 4.45410E-09 2.03036E+04


time =  5.1149E-01  time past bounce =  5.4009E-03  cycle =  5.8370E+03
     Lnue =  2.9878E+53  Lanue =  7.2079E+51  Lmutau =  9.0146E+52
    j      g           f           h           hm
    1 4.00000E+03 1.04622E+31 4.49681E+29 1.89791E+30
    2 5.03969E+03 1.75095E+31 6.72358E+29 2.85149E+30
    3 6.34961E+03 2.92461E+31 9.62241E+29 4.10600E+30
    4 8.00000E+03 4.47270E+31 1.22272E+30 5.53364E+30
    5 1.00794E+04 5.51845E+31 1.28359E+30 7.05458E+30
    6 1.26992E+04 4.86968E+31 1.00685E+30 8.43837E+30
    7 1.60000E+04 2.86071E+31 5.23931E+29 9.22311E+30
    8 2.01587E+04 9.95746E+30 2.05975E+29 9.10910E+30
    9 2.53984E+04 1.85510E+30 6.35284E+28 6.41172E+30
   10 3.20000E+04 2.23306E+29 1.44325E+28 2.22454E+30
   11 4.03175E+04 1.55040E+28 2.23060E+27 5.86155E+29
   12 5.07969E+04 5.38121E+26 2.12191E+26 1.09202E+29
   13 6.40000E+04 7.79731E+24 1.09515E+25 1.31451E+28
   14 8.06350E+04 3.75865E+22 2.61597E+23 9.12656E+26
   15 1.01594E+05 4.52798E+19 2.36725E+21 3.16769E+25
   16 1.28000E+05 7.01287E+16 6.30572E+18 4.58995E+23
   17 1.61270E+05 1.07712E+15 3.59796E+15 2.21256E+21
   18 2.03187E+05 2.96970E+11 2.94630E+11 2.66543E+18
   19 2.56000E+05 2.97905E+06 2.09054E+06 5.59624E+14
   20 3.22540E+05 9.38522E-01 6.80613E-01 1.30038E+10
   21 4.06375E+05 7.73259E-01 4.56396E-09 1.88718E+04


time =  5.1169E-01  time past bounce =  5.6031E-03  cycle =  5.8640E+03
     Lnue =  2.7554E+53  Lanue =  7.4740E+51  Lmutau =  8.5512E+52
    j      g           f           h           hm
    1 4.00000E+03 1.05911E+31 4.78311E+29 1.89197E+30
    2 5.03969E+03 1.76867E+31 7.16088E+29 2.84317E+30
    3 6.34961E+03 2.94498E+31 1.02620E+30 4.08695E+30
    4 8.00000E+03 4.45586E+31 1.30529E+30 5.49918E+30
    5 1.00794E+04 5.33878E+31 1.36782E+30 6.97743E+30
    6 1.26992E+04 4.51546E+31 1.06780E+30 8.29882E+30
    7 1.60000E+04 2.52760E+31 5.48109E+29 8.98429E+30
    8 2.01587E+04 8.54503E+30 2.15480E+29 8.68635E+30
    9 2.53984E+04 1.59196E+30 6.64600E+28 5.99550E+30
   10 3.20000E+04 1.91630E+29 1.50985E+28 2.08014E+30
   11 4.03175E+04 1.33048E+28 2.33353E+27 5.48105E+29
   12 5.07969E+04 4.61790E+26 2.21983E+26 1.02113E+29
   13 6.40000E+04 6.69129E+24 1.14568E+25 1.22918E+28
   14 8.06350E+04 3.22550E+22 2.73669E+23 8.53411E+26
   15 1.01594E+05 3.88570E+19 2.47649E+21 2.96206E+25
   16 1.28000E+05 6.57968E+16 6.59671E+18 4.29200E+23
   17 1.61270E+05 9.84316E+14 3.76399E+15 2.06893E+21
   18 2.03187E+05 2.59558E+11 3.08226E+11 2.49240E+18
   19 2.56000E+05 2.43863E+06 2.18701E+06 5.23296E+14
   20 3.22540E+05 9.12413E-01 7.12021E-01 1.21596E+10
   21 4.06375E+05 7.72375E-01 4.77457E-09 1.76467E+04


time =  5.1189E-01  time past bounce =  5.8048E-03  cycle =  5.8910E+03
     Lnue =  2.5601E+53  Lanue =  7.7801E+51  Lmutau =  8.2018E+52
    j      g           f           h           hm
    1 4.00000E+03 1.07281E+31 5.09630E+29 1.90789E+30
    2 5.03969E+03 1.78870E+31 7.63903E+29 2.86680E+30
    3 6.34961E+03 2.96910E+31 1.09602E+30 4.11268E+30
    4 8.00000E+03 4.44810E+31 1.39598E+30 5.52639E+30
    5 1.00794E+04 5.19597E+31 1.46309E+30 6.97443E+30
    6 1.26992E+04 4.22144E+31 1.14065E+30 8.24409E+30
    7 1.60000E+04 2.24696E+31 5.81534E+29 8.84990E+30
    8 2.01587E+04 7.33941E+30 2.28621E+29 8.39150E+30
    9 2.53984E+04 1.36735E+30 7.05129E+28 5.66614E+30
   10 3.20000E+04 1.64593E+29 1.60192E+28 1.96587E+30
   11 4.03175E+04 1.14276E+28 2.47584E+27 5.17995E+29
   12 5.07969E+04 3.96636E+26 2.35520E+26 9.65037E+28
   13 6.40000E+04 5.74722E+24 1.21555E+25 1.16165E+28
   14 8.06350E+04 2.77041E+22 2.90358E+23 8.06529E+26
   15 1.01594E+05 3.33747E+19 2.62751E+21 2.79934E+25
   16 1.28000E+05 6.16477E+16 6.99899E+18 4.05622E+23
   17 1.61270E+05 8.96522E+14 3.99353E+15 1.95528E+21
   18 2.03187E+05 2.25820E+11 3.27023E+11 2.35548E+18
   19 2.56000E+05 1.98383E+06 2.32038E+06 4.94549E+14
   20 3.22540E+05 8.92288E-01 7.55442E-01 1.14917E+10
   21 4.06375E+05 7.70998E-01 5.06573E-09 1.66773E+04


time =  5.1210E-01  time past bounce =  6.0058E-03  cycle =  5.9180E+03
     Lnue =  2.4005E+53  Lanue =  8.1210E+51  Lmutau =  7.9654E+52
    j      g           f           h           hm
    1 4.00000E+03 1.08785E+31 5.43677E+29 1.94488E+30
    2 5.03969E+03 1.81067E+31 8.15597E+29 2.92125E+30
    3 6.34961E+03 2.99925E+31 1.17158E+30 4.18396E+30
    4 8.00000E+03 4.45563E+31 1.49401E+30 5.61420E+30
    5 1.00794E+04 5.09335E+31 1.56767E+30 7.04865E+30
    6 1.26992E+04 3.98544E+31 1.22294E+30 8.28117E+30
    7 1.60000E+04 2.01645E+31 6.22063E+29 8.82417E+30
    8 2.01587E+04 6.33063E+30 2.44554E+29 8.22583E+30
    9 2.53984E+04 1.17941E+30 7.54272E+28 5.42453E+30
   10 3.20000E+04 1.41970E+29 1.71357E+28 1.88204E+30
   11 4.03175E+04 9.85692E+27 2.64839E+27 4.95907E+29
   12 5.07969E+04 3.42120E+26 2.51934E+26 9.23887E+28
   13 6.40000E+04 4.95727E+24 1.30027E+25 1.11212E+28
   14 8.06350E+04 2.38963E+22 3.10594E+23 7.72138E+26
   15 1.01594E+05 2.87874E+19 2.81063E+21 2.67998E+25
   16 1.28000E+05 5.75385E+16 7.48677E+18 3.88325E+23
   17 1.61270E+05 8.13850E+14 4.27185E+15 1.87190E+21
   18 2.03187E+05 1.95564E+11 3.49814E+11 2.25504E+18
   19 2.56000E+05 1.60358E+06 2.48209E+06 4.73461E+14
   20 3.22540E+05 8.77650E-01 8.08092E-01 1.10016E+10
   21 4.06375E+05 7.71104E-01 5.41878E-09 1.59662E+04


time =  5.1230E-01  time past bounce =  6.2062E-03  cycle =  5.9450E+03
     Lnue =  2.3009E+53  Lanue =  8.2899E+51  Lmutau =  7.8462E+52
    j      g           f           h           hm
    1 4.00000E+03 9.54702E+30 4.92253E+29 1.71827E+30
    2 5.03969E+03 1.58811E+31 7.39018E+29 2.58085E+30
    3 6.34961E+03 2.62485E+31 1.06194E+30 3.69193E+30
    4 8.00000E+03 3.87654E+31 1.35410E+30 4.94663E+30
    5 1.00794E+04 4.37464E+31 1.42009E+30 6.18678E+30
    6 1.26992E+04 3.34854E+31 1.10622E+30 7.23482E+30
    7 1.60000E+04 1.64617E+31 5.60325E+29 7.66838E+30
    8 2.01587E+04 5.04255E+30 2.20283E+29 7.09005E+30
    9 2.53984E+04 9.39438E+29 6.79412E+28 4.61459E+30
   10 3.20000E+04 1.13084E+29 1.54350E+28 1.60103E+30
   11 4.03175E+04 7.85135E+27 2.38554E+27 4.21863E+29
   12 5.07969E+04 2.72509E+26 2.26930E+26 7.85940E+28
   13 6.40000E+04 3.94863E+24 1.17122E+25 9.46067E+27
   14 8.06350E+04 1.90341E+22 2.79768E+23 6.56849E+26
   15 1.01594E+05 2.29301E+19 2.53168E+21 2.27983E+25
   16 1.28000E+05 8.67699E+16 6.74373E+18 3.30344E+23
   17 1.61270E+05 1.57491E+15 3.84788E+15 1.59240E+21
   18 2.03187E+05 5.46450E+11 3.15096E+11 1.91834E+18
   19 2.56000E+05 7.95874E+06 2.23575E+06 4.02768E+14
   20 3.22540E+05 2.75026E+00 7.27891E-01 9.35896E+09
   21 4.06375E+05 7.97219E-01 4.88098E-09 1.35822E+04


time =  5.1250E-01  time past bounce =  6.4068E-03  cycle =  5.9720E+03
     Lnue =  2.1786E+53  Lanue =  8.6653E+51  Lmutau =  7.7454E+52
    j      g           f           h           hm
    1 4.00000E+03 9.65714E+30 5.23477E+29 1.76832E+30
    2 5.03969E+03 1.60443E+31 7.86879E+29 2.65606E+30
    3 6.34961E+03 2.64684E+31 1.13223E+30 3.79577E+30
    4 8.00000E+03 3.88167E+31 1.44571E+30 5.07733E+30
    5 1.00794E+04 4.30555E+31 1.51904E+30 6.32247E+30
    6 1.26992E+04 3.19272E+31 1.18593E+30 7.35670E+30
    7 1.60000E+04 1.49830E+31 6.00840E+29 7.74781E+30
    8 2.01587E+04 4.38919E+30 2.36210E+29 7.07261E+30
    9 2.53984E+04 8.17716E+29 7.28537E+28 4.50071E+30
   10 3.20000E+04 9.84317E+28 1.65510E+28 1.56152E+30
   11 4.03175E+04 6.83406E+27 2.55803E+27 4.11452E+29
   12 5.07969E+04 2.37200E+26 2.43338E+26 7.66544E+28
   13 6.40000E+04 3.43701E+24 1.25590E+25 9.22719E+27
   14 8.06350E+04 1.65679E+22 2.99997E+23 6.40639E+26
   15 1.01594E+05 1.99590E+19 2.71474E+21 2.22356E+25
   16 1.28000E+05 8.13740E+16 7.23134E+18 3.22192E+23
   17 1.61270E+05 1.43926E+15 4.12611E+15 1.55311E+21
   18 2.03187E+05 4.78601E+11 3.37879E+11 1.87100E+18
   19 2.56000E+05 6.55175E+06 2.39741E+06 3.92828E+14
   20 3.22540E+05 2.10124E+00 7.80521E-01 9.12800E+09
   21 4.06375E+05 7.95891E-01 5.23390E-09 1.32471E+04


time =  5.1270E-01  time past bounce =  6.6073E-03  cycle =  5.9990E+03
     Lnue =  2.0732E+53  Lanue =  9.0628E+51  Lmutau =  7.7003E+52
    j      g           f           h           hm
    1 4.00000E+03 9.76413E+30 5.56205E+29 1.82974E+30
    2 5.03969E+03 1.62163E+31 8.37909E+29 2.74938E+30
    3 6.34961E+03 2.66898E+31 1.20745E+30 3.92611E+30
    4 8.00000E+03 3.88703E+31 1.54447E+30 5.24225E+30
    5 1.00794E+04 4.24708E+31 1.62687E+30 6.50103E+30
    6 1.26992E+04 3.06440E+31 1.27408E+30 7.52956E+30
    7 1.60000E+04 1.38018E+31 6.46409E+29 7.88251E+30
    8 2.01587E+04 3.85970E+30 2.54125E+29 7.12931E+30
    9 2.53984E+04 7.19071E+29 7.83791E+28 4.44922E+30
   10 3.20000E+04 8.65574E+28 1.78063E+28 1.54366E+30
   11 4.03175E+04 6.00963E+27 2.75203E+27 4.06745E+29
   12 5.07969E+04 2.08586E+26 2.61794E+26 7.57775E+28
   13 6.40000E+04 3.02238E+24 1.35115E+25 9.12164E+27
   14 8.06350E+04 1.45692E+22 3.22750E+23 6.33310E+26
   15 1.01594E+05 1.75513E+19 2.92063E+21 2.19813E+25
   16 1.28000E+05 7.61861E+16 7.77978E+18 3.18506E+23
   17 1.61270E+05 1.31201E+15 4.43904E+15 1.53534E+21
